id,author,text,like_count,timestamp,parent,commentaire,label,score,cues_pos_words,cues_neg_words,cues_pos_emoji,cues_neg_emoji,cues_laugh
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANORI8YhwF1,@abdelfaissal583,😂😂 pareil le gars tire dans les tribune au pts de penalty,20,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@abdelfaissal583 😂😂 pareil le gars tire dans les tribune au pts de penalty,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANORIEmsvr9,@ernestonukia3830,Même moi,4,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@ernestonukia3830 Même moi,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANOU6nJQb9X,@4nir,Pareil 😅 mais avec son discours 🎤 il à remis tout le monde 🌍 d’accord,20,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@4nir Pareil 😅 mais avec son discours 🎤 il à remis tout le monde 🌍 d’accord,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANOVvXvyMht,@xm6274,Je reste perplex quand même ......,3,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@xm6274 Je reste perplex quand même ......,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANOW5kO5Cxx,@moussadiagne4402,"Jai toujours dis à mes potes,talent pur ousmane est meilleur k mbappe et tt le monde me prenait pour un fou.",24,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,"@moussadiagne4402 Jai toujours dis à mes potes,talent pur ousmane est meilleur k mbappe et tt le monde me prenait pour un fou.",neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANOWCmMyRk1,@Mbappux,​ @germainalla3328 bien joué a Dembelé mais tout le monde sait que mbappe est plus fort,13,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@Mbappux ​ @germainalla3328 bien joué a Dembelé mais tout le monde sait que mbappe est plus fort,positif,1.0,fort,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANOZUA7TTzd,@jovaliengoulou1061, @moussadiagne4402  rodri est meilleur que mbappe et vini alors!,5,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@jovaliengoulou1061  @moussadiagne4402  rodri est meilleur que mbappe et vini alors!,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANOZrkrkpYn,@leopoldmahema,C'est de la loterie nationale de Bon joueurs n'ont jamais été ballon d'or le ballon d'or volé de Mbappé  ne dit pas que Dembelé est meilleur que Mbappé,5,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@leopoldmahema C'est de la loterie nationale de Bon joueurs n'ont jamais été ballon d'or le ballon d'or volé de Mbappé  ne dit pas que Dembelé est meilleur que Mbappé,negatif,-1.0,,vol,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANO_sZBxQzq,@Yassinedu33,C'est vrai franchement ! 😂,1,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@Yassinedu33 C'est vrai franchement ! 😂,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANOa6zLNk-g,@englishclassmonitoringecm5152,Mbappé aurait peut-être brillé plus s'il était resté au PSG...,8,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@englishclassmonitoringecm5152 Mbappé aurait peut-être brillé plus s'il était resté au PSG...,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANOc3d-CNjg,@Mica_Mukingiro,Pareil,2,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@Mica_Mukingiro Pareil,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANOdJ-Cx9a_,@pump742,"C'est deux talents , mais en termes de qualités pures intrinsèques , le génie ça à toujours été Dembélé et ce , depuis Rennes . Sauf qu'il yen a un des deux qui était plus déterminé, plus assidu , qui avait plus envi de marquer l'histoire , c'est Kylian ! Pendant que l'autre jouait la suffisance et était beaucoup plus indiscipliné, d'où les blessures à répétition. Xavi le savait et le disait à plusieurs reprises que c'est le genre de joueur pour qui tu paie ta place au stade pour aller le voir jouer , d'ailleurs malgré cette indiscipline il ne voulait pas qu'il parte , Henrique aussi l'a dit et le savait également , ils l'ont observer jouer au fc barcelone , il cassait les reins de tous les défenseurs aux entraînements , à l'instar d'un Yamal par exemple actuellement , c'est pourquoi il a tenu absolument à le faire venir pour construire son projet et il savait qu'il avait ce talent exeptionnel mais il lui manquait juste ce petit truc en plus pour faire ressortir son plein potentiel et si tu poses la question à Kylian lui même il te dira qu'il n'est absolument pas surpris car c'est son pote , ils se connaissent depuis longtemps . Dès lors que Ousmane a pris en maturité, changé son hygiène de vie , à été plus travailleur et plus discipliné , on voit le résultat . Une leçon de vie ! Bravo à lui , il le mérite amplement.",11,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,"@pump742 C'est deux talents , mais en termes de qualités pures intrinsèques , le génie ça à toujours été Dembélé et ce , depuis Rennes . Sauf qu'il yen a un des deux qui était plus déterminé, plus assidu , qui avait plus envi de marquer l'histoire , c'est Kylian ! Pendant que l'autre jouait la suffisance et était beaucoup plus indiscipliné, d'où les blessures à répétition. Xavi le savait et le disait à plusieurs reprises que c'est le genre de joueur pour qui tu paie ta place au stade pour aller le voir jouer , d'ailleurs malgré cette indiscipline il ne voulait pas qu'il parte , Henrique aussi l'a dit et le savait également , ils l'ont observer jouer au fc barcelone , il cassait les reins de tous les défenseurs aux entraînements , à l'instar d'un Yamal par exemple actuellement , c'est pourquoi il a tenu absolument à le faire venir pour construire son projet et il savait qu'il avait ce talent exeptionnel mais il lui manquait juste ce petit truc en plus pour faire ressortir son plein potentiel et si tu poses la question à Kylian lui même il te dira qu'il n'est absolument pas surpris car c'est son pote , ils se connaissent depuis longtemps . Dès lors que Ousmane a pris en maturité, changé son hygiène de vie , à été plus travailleur et plus discipliné , on voit le résultat . Une leçon de vie ! Bravo à lui , il le mérite amplement.",positif,2.0,"bravo, merite",,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANOdScIFcai,@leclanmds2.0,🤣,0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@leclanmds2.0 🤣,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANOfJG034IV,@jeremieondoma9865,Exactement,1,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@jeremieondoma9865 Exactement,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANOgHfwuTkb,@sos2946,Merci à Mbappé d'avoir été influencé par les médias et ses parents l'argent sponsor et compagnie. Félicitations à Dembelé y'a rien à dire circuler svp 😊,3,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@sos2946 Merci à Mbappé d'avoir été influencé par les médias et ses parents l'argent sponsor et compagnie. Félicitations à Dembelé y'a rien à dire circuler svp 😊,positif,1.8,felicitation,,1,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANOiTwbqj-H,@MiKe_mdrr,La même,0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@MiKe_mdrr La même,neutre,0.3,,,0,0,1
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANOjhnH30-H,@filsbalanga7042,C’est ça la vie.,1,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@filsbalanga7042 C’est ça la vie.,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANOkX9UI71i,@Pakos-Terimos,"Moi non plus, mais c'est pas volé.",1,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,"@Pakos-Terimos Moi non plus, mais c'est pas volé.",negatif,-1.0,,vol,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANOnjMlKz2v,@sandapacific4324,Personne n'aurais imaginer,1,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@sandapacific4324 Personne n'aurais imaginer,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANOq9gupxm3,@Rmonta990,"Au début de leurs carrière c'était crédible, mais Mbappé est monté Ousman à stagné, au final la saison dernière il a joué au niveau de son talent, en espérant que ça continue.",3,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,"@Rmonta990 Au début de leurs carrière c'était crédible, mais Mbappé est monté Ousman à stagné, au final la saison dernière il a joué au niveau de son talent, en espérant que ça continue.",neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANOtkYydYPT,@FabriceBASHIGE,A savoir si Mbapee devra le mériter un jour,0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@FabriceBASHIGE A savoir si Mbapee devra le mériter un jour,positif,1.0,merite,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANOuCxFHEjY,@samuelb4675,Il n’a pas le niveau et n’aura jamais le niveau de Mbappé,1,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@samuelb4675 Il n’a pas le niveau et n’aura jamais le niveau de Mbappé,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANOuPPwyXS5,@samuelb4675, @englishclassmonitoringecm5152 Heureusement qu’il est parti. Il n’a pas besoin du Quatar pour briller,1,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@samuelb4675  @englishclassmonitoringecm5152 Heureusement qu’il est parti. Il n’a pas besoin du Quatar pour briller,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANOxvIG3YE_,@Frigtkt87,La magie du football,1,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@Frigtkt87 La magie du football,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANOzW1VWQ3m,@boieingyags4787,Personne ne l'aurait cru mais c'est ça le travail. ❤❤❤❤❤,1,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@boieingyags4787 Personne ne l'aurait cru mais c'est ça le travail. ❤❤❤❤❤,positif,4.0,,,5,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANOzbYccgOn,@boieingyags4787,​ @leopoldmahema 😂😂😂il faut prendre tes cachets😂😂😂😂,0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@boieingyags4787 ​ @leopoldmahema 😂😂😂il faut prendre tes cachets😂😂😂😂,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANP094CmW2A,@JAY-ns1dg,Ils ont tous les deux un grand talent. Mais l'un d'eux à tout remporter. Le ballon d'or est plus que mérité !,1,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@JAY-ns1dg Ils ont tous les deux un grand talent. Mais l'un d'eux à tout remporter. Le ballon d'or est plus que mérité !,positif,1.0,merite,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANP21a9WjD1,@nikitamasojidkova,"M'Bappe ne l aura jamais, pas assez humble.",4,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,"@nikitamasojidkova M'Bappe ne l aura jamais, pas assez humble.",neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANP5ylxCq4j,@Kasumi_19-7,En 2017 si on aurait pu le croire. Mais après tous les hauts et les bas dans sa carrière c'est juste impressionnant,1,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@Kasumi_19-7 En 2017 si on aurait pu le croire. Mais après tous les hauts et les bas dans sa carrière c'est juste impressionnant,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPGNNWUzYM,@NinoSivro-qx3zc,Mbappé en tournant le dos au psg a laissé usman brillé et devenir le ballon d'or quel ironie du sort 😅,4,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@NinoSivro-qx3zc Mbappé en tournant le dos au psg a laissé usman brillé et devenir le ballon d'or quel ironie du sort 😅,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPGsTD3Uaw,@AkpaSamy,​ @abdelfaissal583 😂😂😂en fait Mbappé est plus fort que lui.,1,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@AkpaSamy ​ @abdelfaissal583 😂😂😂en fait Mbappé est plus fort que lui.,positif,1.0,fort,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPGzZnTuP1,@AkpaSamy,​​ @leopoldmahema actuellement Mbappé est meilleur que Dembelé,0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@AkpaSamy ​​ @leopoldmahema actuellement Mbappé est meilleur que Dembelé,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPIBtOuGtD,@KaokokokoroboTV,La vie à ses réalités qui s'ignorent parfois.,0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@KaokokokoroboTV La vie à ses réalités qui s'ignorent parfois.,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPK3hq-wjL,@magalielomamalastar,Franchement le ballon d’or n’a plus de valeur. Un joueur sans charisme. On verra à l’équipe nationale,2,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@magalielomamalastar Franchement le ballon d’or n’a plus de valeur. Un joueur sans charisme. On verra à l’équipe nationale,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPKGTfegRf,@magalielomamalastar, @moussadiagne4402 Menteur. Il n’a pas gagné par son talent. Loin de là,0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@magalielomamalastar  @moussadiagne4402 Menteur. Il n’a pas gagné par son talent. Loin de là,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPKKe40obX,@magalielomamalastar, @leopoldmahema Franchement c’est la politique,0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@magalielomamalastar  @leopoldmahema Franchement c’est la politique,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPNhqMoUxX,@MwebaKitoto,"C'est ce qui arrive toujours dans la vie lorsque tu te crois au dessus des autres, et lorsque tu ne t'arme pas de patience.",0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,"@MwebaKitoto C'est ce qui arrive toujours dans la vie lorsque tu te crois au dessus des autres, et lorsque tu ne t'arme pas de patience.",neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPPRDDNplj,@logan3630,"​ @moussadiagne4402 talent pur mbappe est bien meilleur, le bo et la ldc pour kylian n'est qu'une question de temps",1,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,"@logan3630 ​ @moussadiagne4402 talent pur mbappe est bien meilleur, le bo et la ldc pour kylian n'est qu'une question de temps",neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPPUlM83XK,@oshigara, @xm6274 ?,0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@oshigara  @xm6274 ?,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPQG_iD7gA,@lavoixdelaraison9484,"​ @logan3630  vas dormir vous êtes des gamins, attendez pour voir",0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,"@lavoixdelaraison9484 ​ @logan3630  vas dormir vous êtes des gamins, attendez pour voir",neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPRfSP03iY,@face-cacher,"Il se répète il remercie toujours les mêmes personnes 😂😂 son club c'est coéquipiers ok tu les gratifie Normal, mais ton discours a tourner en boucle😅. Mais tu le mérites grand joueur Ousmane ballon d'or",0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,"@face-cacher Il se répète il remercie toujours les mêmes personnes 😂😂 son club c'est coéquipiers ok tu les gratifie Normal, mais ton discours a tourner en boucle😅. Mais tu le mérites grand joueur Ousmane ballon d'or",positif,1.0,merite,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPTYO8O7OY,@guguganmo8560, @moussadiagne4402 il faut être aveugle pour dire le contraire. Mais KM7 avait cette discipline que Dembélé n’avait pas. Puis il s’est marié et boum. Très content pour lui. Les deux sont de magnifiques joueurs.,2,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@guguganmo8560  @moussadiagne4402 il faut être aveugle pour dire le contraire. Mais KM7 avait cette discipline que Dembélé n’avait pas. Puis il s’est marié et boum. Très content pour lui. Les deux sont de magnifiques joueurs.,positif,1.0,magnifique,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPTkbA_N--,@guguganmo8560, @pump742 t’es un bon. Rien à ajouter et merci.,0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@guguganmo8560  @pump742 t’es un bon. Rien à ajouter et merci.,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPUiocfeVF,@KhazanMogamelov,c'est truqué mdr,0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@KhazanMogamelov c'est truqué mdr,negatif,-0.7,,truque,0,0,1
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPUodVtmcu,@chris-tmusicprod7041,il n'aura même pas,0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@chris-tmusicprod7041 il n'aura même pas,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPUxAU90lk,@JulieGuilaineMafo,Moi aussi j’aurais jamais cru. Comme quoi la vie est imprévisible,0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@JulieGuilaineMafo Moi aussi j’aurais jamais cru. Comme quoi la vie est imprévisible,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPWGhfEuNl,@NinoSivro-qx3zc,​@magalielomamalastarje préfère un jour sans charisme mais qui fait le taff et fait l'effort de revenir et aider en défense plutôt qu'un Bip Bip qui a le melon plus gros que le ballon 😂😂😂,1,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@NinoSivro-qx3zc ​@magalielomamalastarje préfère un jour sans charisme mais qui fait le taff et fait l'effort de revenir et aider en défense plutôt qu'un Bip Bip qui a le melon plus gros que le ballon 😂😂😂,positif,1.0,fort,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPYKbJCxWU,@NicoM21,Personne n’aura prédit ça 😂😂😂,0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@NicoM21 Personne n’aura prédit ça 😂😂😂,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPYuIvm_4c,@DANDan-o5m6l,"Wepsss ta raison,,,,mais il le mérite,,,le yamal le mbape la,,,ils sont bon,,,mais trop arrogant,,,e sa le fifa aime pas",0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,"@DANDan-o5m6l Wepsss ta raison,,,,mais il le mérite,,,le yamal le mbape la,,,ils sont bon,,,mais trop arrogant,,,e sa le fifa aime pas",neutre,0.0,merite,arrogant,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPZ_V6Gai-,@Laviedeschoix,Ça veut rien dire ton truc que Ousmane devant Mbappé à chacun son destin idiot ça ce voit que tu connais rien dans le foot t’a pas connu Ousmane à Dortmund et au barca,0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@Laviedeschoix Ça veut rien dire ton truc que Ousmane devant Mbappé à chacun son destin idiot ça ce voit que tu connais rien dans le foot t’a pas connu Ousmane à Dortmund et au barca,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPZiO_uT48,@romain2879,"Tout le monde disait que Dembélé avec de la finition ,c etait ballon d or ,ben voila",0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,"@romain2879 Tout le monde disait que Dembélé avec de la finition ,c etait ballon d or ,ben voila",neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPaxKP8Ku6,@anandsava6537,Pareil,0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@anandsava6537 Pareil,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPbvJXkZV2,@fid8,​ @abdelfaissal583  Ça sens le Barcelonais ici,0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@fid8 ​ @abdelfaissal583  Ça sens le Barcelonais ici,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPclIrmwTP,@Ecomove-u1t," @moussadiagne4402  le B.O récompense le joueur qui a eu la meilleur performance individuelle et collective pendant une saison, ça n'a rien à voir avec le talent intrinsèque du joueur.",0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,"@Ecomove-u1t  @moussadiagne4402  le B.O récompense le joueur qui a eu la meilleur performance individuelle et collective pendant une saison, ça n'a rien à voir avec le talent intrinsèque du joueur.",neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPdNhr2zJm,@ThomasMaziere,"Ça veut rien dire
Iniesta ne l’a pas.. Xavi nn plus. Maldini. Buffon. Henry. 
Ce trophée veut rien dire",0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,"@ThomasMaziere Ça veut rien dire
Iniesta ne l’a pas.. Xavi nn plus. Maldini. Buffon. Henry. 
Ce trophée veut rien dire",neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPjUoijPRQ,@keletiinamo4142,​@magalielomamalastaron ne parle pas de charisme mais de   perf et de statistiques,0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@keletiinamo4142 ​@magalielomamalastaron ne parle pas de charisme mais de   perf et de statistiques,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPp87JzFLX,@mustafakemec1777,C'est tre simple ce que attendait Enrique de bappe il en a fait un monstre à dembele mais comme bappe en fait que sa tête ba voilà le résultat,0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@mustafakemec1777 C'est tre simple ce que attendait Enrique de bappe il en a fait un monstre à dembele mais comme bappe en fait que sa tête ba voilà le résultat,positif,1.0,monstre,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPsVmAEHHx,@EddyCampos-h1s,Une brêle au pied carré qui a fait une demi saison dans sa vie a 30 ans 😂🥴il rate 15 occasion pour mettre un but cette année le vrai ballon d'or c'est Salah 28 but 24 passe décisive dans le championnat le plus difficile du monde avc l'intensité et les grosses équipe toujours desicif contre le Big 5 depuis des années il fait gagner le championnat a Liverpool et la cup désolé mais la ligue des champions et pas un argument jamais de sa vie dembele fera se ka fait Salah en PL  ......,0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@EddyCampos-h1s Une brêle au pied carré qui a fait une demi saison dans sa vie a 30 ans 😂🥴il rate 15 occasion pour mettre un but cette année le vrai ballon d'or c'est Salah 28 but 24 passe décisive dans le championnat le plus difficile du monde avc l'intensité et les grosses équipe toujours desicif contre le Big 5 depuis des années il fait gagner le championnat a Liverpool et la cup désolé mais la ligue des champions et pas un argument jamais de sa vie dembele fera se ka fait Salah en PL  ......,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPsgumEuHo,@mariemartino1310,"Gars, dans la vie tout est possible, même l'impossible, donc !!",0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,"@mariemartino1310 Gars, dans la vie tout est possible, même l'impossible, donc !!",neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPw5miX6uy,@thierrygerard4228,​ @Mbappux oui c est comme les ballons  d or de messi non? Tous en carton😂,0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@thierrygerard4228 ​ @Mbappux oui c est comme les ballons  d or de messi non? Tous en carton😂,neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANPzl_S9hSo,@josuemvambanukapita2144,"C'est ça la vie, des surprises",0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,"@josuemvambanukapita2144 C'est ça la vie, des surprises",neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANQ1llCaYsi,@richiepoter,"De ouf 🤣 , j'aimerais bien savoir l'état d'esprit de kyky là",1,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,"@richiepoter De ouf 🤣 , j'aimerais bien savoir l'état d'esprit de kyky là",neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANQ6E_FeObU,@RokiaCamara-u9s,Lamine yamale le mérite mais ousmane le mérite aussi même si je pensais que  les deux allais gagné ses pas grave 😢😢😢😢,0,1758672000,Ugzx6ayuO08OY2OWUph4AaABAg,@RokiaCamara-u9s Lamine yamale le mérite mais ousmane le mérite aussi même si je pensais que  les deux allais gagné ses pas grave 😢😢😢😢,negatif,-2.2,merite,,0,4,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANQKKelnBWp,@maxbilo6191,"C'est Neymar qui doit être vert, lui qui se moquait des stats de Dembélé pour sa  saison 2023-2024 au PSG. 
Contrairement à Kylian qui a encore quelques années pour gagner ce ballon d'or, pour Neymar c'est archi-cuit 😂",0,1758758400,Ugzx6ayuO08OY2OWUph4AaABAg,"@maxbilo6191 C'est Neymar qui doit être vert, lui qui se moquait des stats de Dembélé pour sa  saison 2023-2024 au PSG. 
Contrairement à Kylian qui a encore quelques années pour gagner ce ballon d'or, pour Neymar c'est archi-cuit 😂",neutre,0.0,,,0,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANQKf2mxfCI,@maxbilo6191,​ @samuelb4675 Le Qatar aussi s'est rendu compte qu'il n'avait pas besoin de Kylian pour briller. La preuve niveau trophées collectifs et individuels 😊,0,1758758400,Ugzx6ayuO08OY2OWUph4AaABAg,@maxbilo6191 ​ @samuelb4675 Le Qatar aussi s'est rendu compte qu'il n'avait pas besoin de Kylian pour briller. La preuve niveau trophées collectifs et individuels 😊,positif,0.8,,,1,0,0
Ugzx6ayuO08OY2OWUph4AaABAg.ANOKlzY7wH7ANQKhA26QAb,@DAVIDKENZOMANDJEM,pas moi😡😤😤😤😤🥱🥱😱🥱🥱,1,1758758400,Ugzx6ayuO08OY2OWUph4AaABAg,@DAVIDKENZOMANDJEM pas moi😡😤😤😤😤🥱🥱😱🥱🥱,negatif,-0.8,,,0,1,0
